experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000000,v25_a0,2026-06-08T16:05:59.459222+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,25.0,0.0,1.225,0.22868332968090446,0.01053687402703535,21.703147356051925,analytic,converged,1,0.0,2.8999638743698597e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000000,v25_a5,2026-06-08T16:05:59.459226+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,25.0,5.0,1.225,0.5959923372684659,0.029864813489258964,19.95633883609612,analytic,converged,1,0.0,2.500019036233425e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000000,v25_a10,2026-06-08T16:05:59.459230+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,25.0,10.0,1.225,0.9633013448560275,0.06641000949754648,14.505363756823686,analytic,converged,1,0.0,2.600019797682762e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000000,v25_a15,2026-06-08T16:05:59.459234+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,25.0,15.0,1.225,1.3306103524435888,0.12017246205189784,11.072506377284254,analytic,converged,1,0.0,6.299989763647318e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v15_a-5,2026-06-08T16:05:59.459238+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,15.0,-5.0,1.225,-0.310723504329139,0.017111471747334316,-18.158783120309014,analytic,converged,1,0.0,3.2999669201672077e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v15_a0,2026-06-08T16:05:59.459242+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,15.0,0.0,1.225,0.008268359617510148,0.007207018247010993,1.1472649761833655,analytic,converged,1,0.0,2.9999646358191967e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v15_a5,2026-06-08T16:05:59.459245+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,15.0,5.0,1.225,0.3272602235641593,0.018194522702657437,17.98674408295199,analytic,converged,1,0.0,2.700020559132099e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v15_a10,2026-06-08T16:05:59.459249+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,15.0,10.0,1.225,0.6462520875108084,0.05007398511427364,12.905944794207993,analytic,converged,1,0.0,3.1999661587178707e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v15_a15,2026-06-08T16:05:59.459252+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,15.0,15.0,1.225,0.9652439514574577,0.10284540548185964,9.385387192894212,analytic,converged,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v20_a-5,2026-06-08T16:05:59.459256+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,20.0,-5.0,1.225,-0.310723504329139,0.017111471747334316,-18.158783120309014,analytic,converged,1,0.0,2.500019036233425e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v20_a0,2026-06-08T16:05:59.459260+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,20.0,0.0,1.225,0.008268359617510148,0.007207018247010993,1.1472649761833655,analytic,converged,1,0.0,2.4999608285725117e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v20_a5,2026-06-08T16:05:59.459264+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,20.0,5.0,1.225,0.3272602235641593,0.018194522702657437,17.98674408295199,analytic,converged,1,0.0,3.100023604929447e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v20_a10,2026-06-08T16:05:59.459267+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,20.0,10.0,1.225,0.6462520875108084,0.05007398511427364,12.905944794207993,analytic,converged,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v20_a15,2026-06-08T16:05:59.459271+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,20.0,15.0,1.225,0.9652439514574577,0.10284540548185964,9.385387192894212,analytic,converged,1,0.0,2.5999615900218487e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v25_a-5,2026-06-08T16:05:59.459275+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,25.0,-5.0,1.225,-0.310723504329139,0.017111471747334316,-18.158783120309014,analytic,converged,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v25_a0,2026-06-08T16:05:59.459278+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,25.0,0.0,1.225,0.008268359617510148,0.007207018247010993,1.1472649761833655,analytic,converged,1,0.0,2.6999623514711857e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000001,v25_a5,2026-06-08T16:05:59.459282+00:00,1.0967445060694954,0.4049588637746755,0.1963452797888267,0.4848524068807044,21.375994132508435,-3.740797162811243,NACA2412,0.3297385079650471,3.6478860749898385,0.31271463831297736,25.0,5.0,1.225,0.3272602235641593,0.018194522702657437,17.98674408295199,analytic,converged,1,0.0,2.500019036233425e-06,307e022cd6f5,42,phase1
