eval_index,span_m,root_chord_m,tip_chord_m,sweep_deg,twist_deg,airfoil_id,feasible,penalty,cost,obj_cl,obj_cd,CL,CD,LD,wing_area_m2,aspect_ratio
10,1.780729031021968,0.310620521438419,0.19218529898822345,4.193909943829723,-3.8546992646402654,NACA2412,True,0.0,-14.455660015313702,-0.3801838536607242,0.02423490150504709,0.3801838536607242,0.02423490150504709,14.455660015313702,0.4476804607002703,7.083167929563655
11,1.4710962061431325,0.34783263726841607,0.24124971435400638,19.041549600017724,0.535794006579958,NACA4412,True,0.0,-17.47055288424807,-0.6725334210168582,0.04641756318185272,0.6725334210168582,0.04641756318185272,17.47055288424807,0.43329840628881017,4.994534981710146
12,1.5592071607454137,0.25638253432191427,0.057704458641984854,13.10152167697087,-2.854153271804708,NACA0012,True,0.0,-18.57015767468434,-0.29585617243148327,0.01536044249608789,0.29585617243148327,0.01536044249608789,18.57015767468434,0.24486334426315295,9.92850513185452
13,1.8534030732681661,0.23187882005286925,0.06457568542226651,8.441516760659896,-2.064062422333164,NACA2412,True,0.0,-25.0233157363251,-0.5350672117473726,0.021658844695708276,0.5350672117473726,0.021658844695708276,25.0233157363251,0.2747248457659055,12.503794268855291
14,1.661916514726895,0.3449612533194474,0.24597455227660336,19.929406209821625,-0.9361313855992943,NACA2412,True,0.0,-18.51209350118045,-0.5370252806408718,0.027770725198835364,0.5370252806408718,0.027770725198835364,18.51209350118045,0.4910429872317593,5.624693914258905
15,1.166972919907704,0.15794922559685115,0.07251196519391044,21.67078051789351,-0.3812276974861266,NACA4412,True,0.0,-23.954099363140333,-0.6643337570881941,0.04364468463969554,0.6643337570881941,0.04364468463969554,23.954099363140333,0.13447098437125077,10.127283608173421
16,1.1612717790336018,0.3253656712861772,0.08807802567829211,20.88961125233208,-0.5384372442596934,NACA0012,True,0.0,-12.097480061704461,-0.36942318091946663,0.01930311207942549,0.36942318091946663,0.01930311207942549,12.097480061704461,0.24006024875207932,5.617557058239055
17,1.3015120891478764,0.37059890759161096,0.14045315263834762,2.62949757948303,-3.819940978794847,NACA2412,True,0.0,-11.902458547617053,-0.381453465658867,0.024966489401195422,0.381453465658867,0.024966489401195422,11.902458547617053,0.3325702172866099,5.093461862035087
18,1.9618976645495145,0.4680032417476624,0.2249267834526874,7.9760988437855875,4.6917637734772395,NACA0012,True,0.0,-18.529229871259606,-0.5774189208636348,0.030779586845061577,0.5774189208636348,0.030779586845061577,18.529229871259606,0.6797288990684013,5.662614097238066
19,1.7168901891589956,0.30727652575032605,0.11806039046128976,2.891728864604979,4.026023965438416,NACA4412,True,0.0,-21.185680965271384,-0.8124954473943623,0.049097178552457134,0.8124954473943623,0.049097178552457134,21.185680965271384,0.36512838926543245,8.073083354489736
20,1.455776289833611,0.2208271776783306,0.12648915603766314,17.376587068256878,-3.2322721706076827,NACA2412,True,0.0,-16.193661120343204,-0.39989318773112564,0.024121008279647582,0.39989318773112564,0.024121008279647582,16.193661120343204,0.2528074418478408,8.382999292074892
21,1.75851952983521,0.4018120345828279,0.15802325994377592,18.819265221073294,0.840979689127356,NACA4412,True,0.0,-19.369130701245382,-0.7189008729085984,0.0452516323157137,0.7189008729085984,0.0452516323157137,19.369130701245382,0.4922406494580399,6.282274615508879
22,1.6498466015548199,0.17955551239896117,0.15395185054265242,1.2484252158567744,-0.06009180755481047,NACA0012,True,0.0,-17.39124299599614,-0.4136217678184795,0.019447122102086344,0.4136217678184795,0.019447122102086344,17.39124299599614,0.27511799467136555,9.89391410733954
23,1.144524188866047,0.19691114304442803,0.18619103870289305,5.117789056106583,4.2512011837679715,NACA0012,True,0.0,-18.06858516555504,-0.5459028509457017,0.02791131091301774,0.5459028509457017,0.02791131091301774,18.06858516555504,0.21923485690858277,5.97503352053959
24,1.5810611397003949,0.27140443158719296,0.19772887287035418,0.6841161308909249,4.585592132414453,NACA2412,True,0.0,-19.862862296037704,-0.7175484592021927,0.04062562202151219,0.7175484592021927,0.04062562202151219,19.862862296037704,0.3708642185085309,6.740349170172669
25,1.7827352272502863,0.17895549997285348,0.1716645827095401,14.721209830635628,4.378264549749829,NACA2412,True,0.0,-23.001616464169064,-0.7204463094038754,0.04001340688951454,0.7204463094038754,0.04001340688951454,23.001616464169064,0.31253138638965555,10.169042307055543
26,1.5717280523760753,0.3157212903699338,0.1167439157729734,9.947069920276565,0.20672402471537765,NACA4412,True,0.0,-21.10518169446898,-0.7219065994199867,0.04130749104168047,0.7219065994199867,0.04130749104168047,21.10518169446898,0.3398588480857047,7.268691353896809
27,1.0216120798803305,0.43920217346802526,0.2740401929599417,4.207472669958323,0.5403614353904942,NACA2412,True,0.0,-14.242131296890632,-0.5204900986941111,0.033896142370618436,0.5204900986941111,0.033896142370618436,14.242131296890632,0.3643285087126221,2.864698251161744
28,1.1085757411354435,0.38528403256393406,0.12030844595975208,19.782679040757053,2.269946142868826,NACA4412,True,0.0,-15.446492466689953,-0.6671348703863235,0.057881952379612876,0.6671348703863235,0.057881952379612876,15.446492466689953,0.2802437782959506,4.385254085948625
